ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,CODE_PARENT,CODE_PARENT_DESC,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,IDENTIFIANTPLU,INTITULEPROTECTIONPLU,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,RAISONDEPLANTATION,REMARQUES,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,TYPEIMPLANTATIONPLU,VARIETE,VIGUEUR,coord_x,coord_y,Default,Collet,Houppier,Racine,Tronc,y_prediction
4,2004,2015,2018.0,ESP14834,17,Sq L Blum ang Stalingrad ,40,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,10,0,,0,0,1913997.00827,4222390.93014,0,0,0,0,0,0
2,2004,2015,2018.0,ESP11967,390,Bd Foch pair Gambetta Marceau,10,12,1,11,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914080.43471,4223743.17799,0,0,0,0,0,0
2,2004,2015,2018.0,ESP11938,714,R Frédéric Taulier,10,2,1,2,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914639.0162799999,4225124.9031,0,0,0,0,0,0
6,2004,2014,2015.0,ESP21723,796,Ec des buttes,30,59,1,37,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1914932.49198,4222093.94054,0,0,0,0,0,0
3,2004,2013,2016.0,ESP8401,181,R A France CODASE ang Camine,50,7,1,6,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,2,0,,3,0,1913100.23084,4222832.146980001,0,0,0,0,0,0
5,2004,2015,-1.0,ESP12778,53,Cité Léon Jouhaux,20,3,1,3,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1915485.2236099998,4223277.66088,1,1,0,0,0,1
3,2014,2014,2020.0,ESP33229,305,Cité Paul Mistral R solidarité,10,154,0,61,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1912496.17124,4222506.18443,0,0,0,0,0,0
4,2004,2014,-1.0,ESP3783,232,Av Berthelot lycée Guynemer,20,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,4,0,1914711.9203599999,4222542.90519,0,0,0,0,0,0
6,2004,2015,2017.0,ESP25085,380,All Deux Mondes aire de jeux,10,87,1,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,1,,2,0,1914334.7324,4221967.95316,0,0,0,0,0,0
3,2004,2015,2017.0,ESP22952,351,Stade Lesdiguières,30,8,0,7,,,2,6,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,4,0,1913077.1171900001,4221989.5922,1,0,1,0,1,1
1,2004,2014,2014.0,ESP17494,169,Cité F Gauthier abord bati,20,26,1,7,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,14,0,,13,0,1913014.6280200002,4224791.88683,1,0,0,1,0,1
6,2004,2015,2015.0,ESP15722,343,Chem du tram,40,82,0,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914718.4402700001,4221750.84709,1,0,1,0,0,1
2,2004,2014,2014.0,ESP2690,94,Ave Randon Mortillet Girard,30,12,1,11,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,1,,0,0,1915082.8530700002,4225675.33226,0,0,0,0,0,0
4,2004,2014,-1.0,ESP14302,51,Av Berthelot Malifaut G Lussac,10,26,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,1,,13,0,1914647.7187599998,4223514.3321,0,0,0,0,0,0
1,2004,2015,2020.0,ESP18437,355,Trémie tram Berriat talus,40,7,2,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,0,0,,5,0,1913328.0354099998,4224529.838280001,1,0,1,0,0,1
5,2006,2015,2018.0,ESP20143,20,Prc Echangeurs Valmy Gallieni,0,8,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,4,0,1915425.8490900001,4224666.73661,0,0,0,0,0,0
5,2004,2013,2016.0,ESP4572,-1,R Turgot n 05 Pltte,60,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,6,0,,0,0,1915258.9156900002,4222489.00549,0,0,0,0,0,0
2,2004,2015,2015.0,ESP6026,1108,Ec Musiq Jar 50 Qu France,20,24,0,21,,,2,6,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,11,0,1913697.8534,4225134.28978,1,0,1,0,0,1
1,2014,2014,2019.0,ESP33106,370,Qu Claude Bernard,10,50,0,25,,,0,20,0,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1913631.61053,4224971.9869,0,0,0,0,0,0
2,2004,2013,-1.0,ESP18821,8,Sq Mutualité ang Chanrion,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,2,1915046.2702900001,4224668.155180001,0,0,0,0,0,0
6,2004,2015,2018.0,ESP23595,410,R Musset de Reynoard à Pupin,20,32,1,7,,,1,11,1,0,0,Arbre de voirie,1,0,0,7,1,,18,0,1914352.6919999998,4221911.78327,1,0,0,0,1,1
1,2004,2014,2014.0,ESP5446,833,R de Boston,30,0,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913192.0490400002,4224057.00656,0,0,0,0,0,0
2,2004,2014,2014.0,ESP8915,752,Parc 2 R Herminier ch de Ronde,20,11,1,10,,,2,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,6,2,1914973.67,4225277.972709999,1,0,1,0,0,1
6,2004,2014,2014.0,ESP5748,356,R Maquis de l'Oisans park,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914049.6367,4221877.74564,0,0,0,0,0,0
3,2004,2013,-1.0,ESP14470,1,Crs Libération Beauvert Alliés,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1913239.55635,4222512.17674,0,0,0,0,0,0
3,2004,2013,2012.0,ESP21268,84,Pc Ch Elysés pel petit train,20,34,1,27,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,20,0,1912825.0027599998,4221876.863969999,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33423,77,Av Martyrs Résistance Horowitz,10,29,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,16,0,1912577.03151,4225891.6225,0,0,0,0,0,0
2,2004,2014,2014.0,ESP13506,159,Parc 1 Michalon Qu Jongkind,90,51,1,34,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914743.58126,4225463.95826,1,0,1,0,0,0
3,2009,2013,-1.0,ESP9129,561,Cité Mistral R A Thomas park,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,0,1,0,1,0,,0,0,1912441.8182700002,4222359.90154,1,0,0,0,1,0
5,2004,2015,2020.0,ESP4877,122,Prc Echangeurs talus berges,30,8,0,7,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,4,2,1915851.6559099997,4224590.34264,0,0,0,0,0,0
6,2004,2013,2014.0,ESP26430,71,Av Reynoard 3 Quartiers Musset,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,0,,0,2,1914491.05262,4221861.85448,0,0,0,0,0,0
5,2004,2015,2018.0,ESP28892,20,Prc Echangeurs Valmy Gallieni,30,1,0,1,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1915467.89024,4224469.20946,1,0,1,0,0,1
1,2004,2013,2015.0,ESP4745,900,Pl St Bruno abords de l'église,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,1,,0,0,1913254.85724,4224341.14146,0,0,0,0,0,0
6,2008,2013,2016.0,ESP22238,797,Av Reynoard Destinées LBruyère,10,9,1,8,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,5,0,1914446.2501700001,4222133.4196,0,0,0,0,0,0
5,2004,2013,2017.0,ESP20591,525,Centre œcuménique St Marc,40,49,1,7,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,6,1,,26,0,1915160.61661,4222551.10447,0,0,0,0,0,0
2,2004,2014,2017.0,ESP16182,389,Sq DrLéon Martin,60,40,1,8,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,6,1,,0,2,1914245.38028,4224503.92655,0,0,0,0,0,1
3,2004,2013,-1.0,ESP9866,195,Pc Ch Elysés Ouest du lac,50,8,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,4,0,1912648.89445,4221853.44431,0,0,0,0,0,0
2,2004,2015,2017.0,ESP26374,138,Cimetière St Roch,40,33,1,26,,,0,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915316.86765,4225072.786069999,1,0,1,0,0,1
5,2004,2015,-1.0,ESP21621,55,Pôle festif R L Jouhaux,10,152,0,25,,,0,20,1,1,1,Arbre d'espaces ouverts,0,1,0,1,0,,44,0,1915612.4003700002,4223104.42906,0,0,0,0,0,0
6,2004,2014,2014.0,ESP29650,1094,Gal de l'Arlequin n 10,20,9,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,0,,5,0,1914761.42405,4222124.65313,0,0,0,0,0,0
3,2004,2013,2015.0,ESP5084,244,Ec A France n 31,60,1,1,1,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1912618.1590599997,4222654.930919999,0,0,0,0,0,0
6,2004,2013,2018.0,ESP20416,82,Prc La Bruyère NORD mail centr,20,56,2,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,6,0,,8,0,1914883.1074400002,4222321.5517,0,0,0,0,0,0
5,2004,2013,-1.0,ESP29269,449,Allée Ch Pranard,30,0,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1915408.0698099998,4222604.648680001,0,0,0,0,0,0
3,2004,2015,2018.0,ESP9856,86,Bd J Vallier voie tram impair,10,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,0,0,1912792.5018,4223565.3719,0,0,0,0,0,0
5,2004,2015,2017.0,ESP27096,167,Av J O Washington Jouhaux sép,10,6,1,4,,,1,20,1,0,0,Arbre de voirie,1,1,0,7,1,,2,0,1916002.3950900002,4223175.740119999,1,0,1,0,0,1
6,2010,2015,2017.0,ESP1749,81,All Romantiques LBruyère Vigny,0,37,1,9,,,1,20,1,0,1,Arbre d'espaces ouverts,0,1,0,7,1,,0,0,1914220.4349900002,4222260.5465400005,1,0,0,0,1,1
3,2004,2015,-1.0,ESP9444,1017,Technisud pelouse,20,23,1,14,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,10,0,1912829.3884,4221219.88025,0,0,0,0,0,0
2,2004,2015,2017.0,ESP4823,175,Cimetière du Grand Sablon,30,33,1,26,,,1,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915645.6480299998,4225365.62853,1,0,1,0,0,1
4,2004,2014,-1.0,ESP1515,857,Pc Pompidou al du parc face 03,10,23,1,14,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,10,0,1913819.17658,4223148.09503,0,0,0,0,0,0
2,2004,2015,-1.0,ESP28296,334,Bd J Pain talus Forum ,40,5,1,5,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,1,0,1915232.1091200002,4224598.714480001,0,0,0,0,0,0
6,2004,2015,2015.0,ESP14540,343,Chem du tram,20,82,0,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914740.57753,4221741.53168,1,0,1,0,0,1
2,2014,2014,2020.0,ESP33174,333,Crs La Fontaine impair ,10,83,0,54,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,0,0,1914080.7450400002,4224468.15346,0,0,0,0,0,0
1,2004,2015,2018.0,ESP26045,107,Coulée verte Esclangon,10,9,1,8,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,0,1,,5,0,1912921.5801400002,4224941.87012,1,0,0,0,1,0
5,2004,2014,2016.0,ESP7695,120,Sq Villebois,20,12,1,11,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1915650.39589,4224256.425419999,0,0,0,0,0,1
4,2004,2014,2016.0,ESP12623,368,Prc Pompidou abs aire de jeux ,60,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1913719.2261,4223318.14718,1,0,0,1,0,1
5,2004,2015,2017.0,ESP17285,303,Sq Marcellin Berthelot,10,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,10,0,,6,0,1914759.0133900002,4222478.032240001,0,0,0,0,0,0
1,2004,2014,2014.0,ESP26478,571,R J Rey N Chorrier à Jaurès,20,4,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913495.84458,4224158.09726,0,0,0,0,0,0
3,2004,2014,2014.0,ESP3268,62,R Hilaire de Chardonnet,20,0,1,0,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912773.34781,4221220.07097,0,0,0,0,0,0
4,2004,2014,2014.0,ESP21218,683,R Gén Mangin 39-41,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,11,0,,0,0,1913576.6906,4223208.58039,0,0,0,0,0,0
2,2004,2013,-1.0,ESP5474,677,A Lorraine impair Jaures Gambe,30,35,1,28,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,21,0,1913812.44992,4224610.8622,0,0,0,0,0,0
4,2004,2015,2017.0,ESP9398,174,Av J O nord 140 RIA Chapitre,20,36,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,7,1,,5,0,1915397.95215,4222947.92958,0,0,0,0,0,0
2,2004,2015,2018.0,ESP22505,248,Jard Hoche combat afrique nord,20,10,0,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1914515.65116,4224069.52271,0,0,0,0,0,0
5,2004,2015,-1.0,ESP4282,20,Prc Echangeurs Valmy Gallieni,20,8,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,4,0,1915385.8825,4224590.67074,0,0,0,0,0,0
2,2004,2014,2017.0,ESP7517,352,Jard Hoche pelouse Est,20,40,1,8,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1914377.64825,4224123.96394,0,0,0,0,0,0
6,2004,2014,2014.0,ESP25693,408,R Esmonin  Reynoard à Pupin ,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,2,1914291.33324,4221325.133280001,0,0,0,0,0,0
4,2004,2013,-1.0,ESP9829,537,R Esmonin Rond point à Blum,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913682.2893400001,4221483.63789,0,0,0,0,0,0
5,2004,2015,2017.0,ESP14766,53,Cité Léon Jouhaux,10,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,1,7,0,,5,0,1915561.5073,4223236.24876,0,0,0,0,0,0
5,2004,2014,2014.0,ESP30435,339,Av Bossuet Helbronner Racine,50,1,1,1,,,0,11,1,1,0,Arbre de voirie,1,1,0,7,1,,0,2,1915398.4161099999,4222157.70345,0,0,0,0,0,1
6,2004,2011,-1.0,ESP5685,147,Hauts du PARC,10,22,0,20,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,9,0,1915281.1476,4221970.02337,1,0,1,0,0,0
5,2004,2013,-1.0,ESP27746,568,R L Jouhaux Manteyer Cocat,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1915706.31162,4223049.16988,0,0,0,0,0,0
5,2004,2015,2018.0,ESP3395,545,R Flandrin / Pont Carpin,20,54,0,28,,,0,20,1,0,0,Arbre de voirie,1,1,0,0,0,,28,0,1915828.75814,4224461.8555,0,0,0,0,0,0
5,2004,2013,2015.0,ESP2927,22,R FG Lorca n 12 à 18,20,65,0,40,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,31,0,1914911.88633,4222658.33855,0,0,0,0,0,0
6,2008,2015,-1.0,ESP23882,421,Espace Chantal Mauduit,0,69,1,-1,,,0,20,1,1,1,Arbre d'espaces ouverts,0,0,0,1,0,,0,0,1914432.7635700002,4221415.9282,0,0,0,0,0,0
5,2004,2015,-1.0,ESP7678,20,Prc Echangeurs Valmy Gallieni,10,8,0,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,4,0,1915407.6471,4224621.96912,1,0,1,0,0,1
2,2009,2015,-1.0,ESP19055,191,Rte Lyon départ Via Ferrata,10,6,1,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,2,0,1913667.1487599998,4225260.76678,0,0,0,0,0,0
6,2004,2015,-1.0,ESP8469,776,R du Trident 12 et 13,10,68,1,27,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,32,0,1915004.6707900001,4221995.71772,1,1,0,0,0,0
2,2004,2015,2020.0,ESP14041,175,Cimetière du Grand Sablon,20,12,1,11,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915757.45637,4225359.69373,1,0,1,0,0,1
6,2004,2013,-1.0,ESP10559,223,Av M Reynoard LBruyère  Alliés,20,42,1,31,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,23,0,1914469.49705,4222155.61039,0,0,0,0,0,0
4,2004,2013,2016.0,ESP31177,387,R Lebrix ang L Lagrange,10,13,1,7,,,3,1,1,0,0,Arbre de voirie,1,1,0,8,0,,7,2,1913840.63221,4223515.50994,1,0,0,0,1,1
6,2004,2015,2017.0,ESP26000,264,R C Kogan Pl centrale,30,20,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1913978.3545,4221725.95419,1,0,0,1,0,0
5,2006,2014,-1.0,ESP29620,555,R Col Driant cote Parc,0,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,0,0,1914820.47047,4224008.96275,0,0,0,0,0,0
4,2004,2013,-1.0,ESP6390,419,Av J Perrot ang J O 93 105,10,35,1,28,,,0,20,1,1,0,Arbre de voirie,1,0,0,1,0,,21,0,1915201.98476,4222966.26741,0,0,0,0,0,0
1,2004,2014,2014.0,ESP31266,73,R Ernest Hareux zone compost,20,7,1,6,,,0,20,1,0,0,Arbre de voirie,1,1,0,10,0,,3,0,1912997.69087,4225699.37746,0,0,0,0,0,0
4,2004,2014,-1.0,ESP20925,540,R J Giono Jacquard à Louvois,10,18,1,17,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,0,2,1913690.62385,4223080.58801,0,0,0,0,0,0
3,2004,2013,-1.0,ESP18278,635,R A France pk Vaucanson Camine,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1913042.56148,4222800.67426,1,0,0,0,1,0
6,2004,2014,-1.0,ESP22405,653,Stade VO pourtour,30,13,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,7,2,1914292.0200099999,4221686.59998,1,0,1,0,0,0
6,2004,2014,2014.0,ESP22130,215,R Esmonin sép face IMT,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913953.467,4221360.18,0,0,0,0,0,0
5,2006,2014,-1.0,ESP15763,555,R Col Driant cote Parc,0,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,4,0,1914867.12422,4223981.13302,0,0,0,0,0,0
2,2004,2015,2017.0,ESP16956,292,Bd Esplan face n 02 à 44,30,1,1,1,70.0,L 123-1.7,3,1,1,1,0,Arbre de voirie,1,1,0,0,1,Alignement,0,1,1913436.1960599998,4225470.72567,1,1,1,0,1,1
5,2004,2013,2016.0,ESP29064,224,Cité Teisseire le bassin,10,6,2,4,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,6,0,,2,0,1915507.71925,4222643.5725300005,0,0,0,0,0,0
3,2004,2014,2019.0,ESP7143,171,Pc Savane terrains pétanque ,20,8,1,7,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,4,0,1912653.14188,4223130.58643,1,0,0,0,1,0
4,2004,2014,2014.0,ESP7241,368,Prc Pompidou abs aire de jeux ,20,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1913750.03543,4223291.97846,1,0,1,1,0,1
1,2004,2014,2015.0,ESP5926,169,Cité F Gauthier abord bati,30,26,1,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,10,0,,13,0,1912949.51865,4224814.76386,1,0,1,0,0,0
2,2004,2015,2018.0,ESP14068,138,Cimetière St Roch,40,2,1,2,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915268.21222,4225232.175340001,0,0,0,0,0,0
5,2004,2013,2015.0,ESP13391,22,R FG Lorca n 12 à 18,40,34,1,27,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,10,0,,20,0,1914982.99162,4222695.4586,0,0,0,0,0,0
3,2004,2013,-1.0,ESP19942,173,Sq Drevet ang Salengro Libé,30,7,0,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1913257.2765400002,4223004.45451,0,0,0,0,0,0
5,2004,2015,-1.0,ESP4902,20,Prc Echangeurs Valmy Gallieni,20,8,0,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,4,0,1915383.0914900003,4224633.34599,1,0,1,0,0,1
1,2004,2013,-1.0,ESP29828,87,R Sémard Esclangon à l'arche,20,3,1,3,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1912825.44329,4224992.85723,0,0,0,0,0,0
5,2004,2013,-1.0,ESP9229,904,Pl de la Commune de 1871,0,13,1,7,,,0,20,1,1,0,Arbre de voirie,1,0,0,1,1,,7,0,1915668.7653400002,4223594.809719999,0,0,0,0,0,0
2,2004,2013,-1.0,ESP19143,253,R Hébert pair Chanrion Verdun,10,13,1,7,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,7,0,1914782.02873,4224679.823969999,0,0,0,0,0,0
6,2004,2015,2017.0,ESP16369,81,All Romantiques LBruyère Vigny,10,37,1,9,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,0,0,1914225.89882,4222125.61474,0,0,0,0,0,0
6,2004,2015,2017.0,ESP8100,624,R Lorenzaccio impair,10,65,1,40,,,0,20,1,1,0,Arbre de voirie,1,0,0,7,1,,31,0,1914298.2311599997,4221988.60634,1,0,1,0,0,1
2,2004,2015,2017.0,ESP5507,292,Bd Esplan face n 02 à 44,50,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,1,1,0,0,1,Alignement,0,2,1913465.7320400001,4225406.871119999,1,1,1,0,0,1
1,2004,2014,2019.0,ESP18714,234,Parc Vallier partie centrale,40,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1912423.9901700001,4223638.36168,0,0,0,0,0,0
5,2008,2015,-1.0,ESP12116,53,Cité Léon Jouhaux,10,9,1,23,,,1,20,1,0,1,Arbre d'espaces ouverts,0,0,0,1,0,,5,0,1915507.73185,4223171.35719,1,0,1,0,1,1
3,2004,2013,2012.0,ESP21078,63,Stade Bachelard,40,26,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,13,0,1912400.20044,4221750.03058,1,1,1,0,1,1
6,2004,2015,2017.0,ESP21569,535,Crique sud abords aire de jeux,0,84,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,7,0,,0,0,1914738.83818,4221697.17607,0,0,0,0,0,0
1,2004,2015,-1.0,ESP6699,87,R Sémard Esclangon à l'arche,10,105,1,65,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1912885.82295,4224928.94058,0,0,0,0,0,0
1,2004,2014,2014.0,ESP25202,923,R Georges Bizet,30,8,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,4,0,1912905.8201400002,4224291.839269999,0,0,0,0,0,0
2,2004,2015,2016.0,ESP26941,532,Bd Esplan pair n 44-58 Lyon,30,1,1,1,70.0,L 123-1.7,1,11,1,1,0,Arbre de voirie,1,1,0,2,0,Alignement,0,0,1913440.4994599998,4225500.64977,1,0,1,0,1,1
4,2004,2014,2014.0,ESP8339,658,R du Mont Aiguille imm rond,30,8,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,0,1,,4,0,1913808.28938,4221501.79639,1,0,1,0,0,1
4,2004,2015,2018.0,ESP3463,137,Parc du Clos d'Or Stalingrad,90,96,0,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,10,0,,8,0,1914152.75623,4222561.87997,1,0,0,1,1,1
2,2014,2014,2019.0,ESP31429,389,Sq DrLéon Martin,10,88,0,2,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,0,1,,0,0,1914258.6917,4224484.4929,0,0,0,0,0,0
6,2004,2015,2017.0,ESP5731,179,Allée des Romantiques impair,0,37,1,9,,,1,20,1,0,0,Arbre de voirie,1,0,0,7,1,,0,0,1914204.34907,4222278.80635,1,0,0,0,1,1
6,2009,2015,2017.0,ESP2366,179,Allée des Romantiques impair,0,37,1,9,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1914209.99682,4222246.40445,0,0,0,0,0,0
4,2004,2013,-1.0,ESP14317,397,R Obiou ang Dent de Crolles,50,9,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,5,0,1913628.41315,4221575.31112,0,0,0,0,0,0
6,2004,2011,2016.0,ESP8503,147,Hauts du PARC,10,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,7,0,,6,0,1915248.6123099998,4222003.254290001,0,0,0,0,0,0
3,2004,2013,-1.0,ESP7593,185,Crs Libération Ronsard Reynier,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1913173.06499,4222326.42442,0,0,0,0,0,0
2,2004,2014,2016.0,ESP29576,406,Jard Plantes centre,10,25,1,22,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,0,0,,12,2,1914914.2442299998,4224503.87653,1,0,1,0,0,1
2,2004,2014,2017.0,ESP7521,278,Jard Hoche cour des Mômes,20,54,1,28,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,6,0,,28,0,1914445.6836400002,4224116.54331,1,0,0,0,1,0
3,2004,2014,2014.0,ESP19240,722,Al Lys Rouge salle polyvalente,10,11,1,10,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,2,0,,6,0,1913003.10933,4222698.35905,1,0,1,0,0,1
5,2004,2015,-1.0,ESP24227,9,Prc Echangeurs Bastion St Roch,70,7,0,6,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,5,0,1915287.7604599998,4224743.08051,1,0,1,0,0,0
3,2004,2013,-1.0,ESP28810,115,Pc Ch Elysés pelouse Nord,40,11,1,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,0,1912793.5512700002,4222002.60476,0,0,0,0,0,0
6,2009,2015,2018.0,ESP30767,136,Allée de la Sylphide impair,10,8,1,7,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,4,0,1914134.56668,4222179.0130199995,0,0,0,0,0,0
